99.699997 25.700001 nan
99.782674 25.700001 nan
99.865351 25.700001 nan
99.948028 25.700001 nan
100.030706 25.700001 nan
100.113383 25.700001 nan
100.196060 25.700001 nan
100.278737 25.700001 nan
100.361414 25.700001 nan
100.444091 25.700001 nan
100.526769 25.700001 nan
100.609446 25.700001 nan
100.692123 25.700001 nan
100.774800 25.700001 nan
100.857477 25.700001 nan
100.940154 25.700001 nan
101.022832 25.700001 nan
101.105509 25.700001 nan
101.188186 25.700001 nan
101.270863 25.700001 nan
101.353540 25.700001 nan
101.436217 25.700001 nan
101.518895 25.700001 nan
101.601572 25.700001 nan
101.684249 25.700001 nan
101.766926 25.700001 nan
101.849603 25.700001 nan
101.932280 25.700001 nan
102.014958 25.700001 nan
102.097635 25.700001 nan
102.180312 25.700001 nan
102.262989 25.700001 nan
102.345666 25.700001 nan
102.428343 25.700001 nan
102.511021 25.700001 nan
102.593698 25.700001 nan
102.676375 25.700001 nan
102.759052 25.700001 nan
102.841729 25.700001 nan
102.924406 25.700001 nan
103.007084 25.700001 nan
103.089761 25.700001 nan
103.172438 25.700001 nan
103.255115 25.700001 nan
103.337792 25.700001 nan
103.420469 25.700001 nan
103.503147 25.700001 nan
103.585824 25.700001 nan
103.668501 25.700001 nan
103.751178 25.700001 nan
103.833855 25.700001 nan
103.916532 25.700001 nan
103.999210 25.700001 nan
104.081887 25.700001 nan
104.164564 25.700001 nan
104.247241 25.700001 nan
104.329918 25.700001 nan
104.412595 25.700001 nan
104.495273 25.700001 nan
104.577950 25.700001 nan
104.660627 25.700001 nan
104.743304 25.700001 nan
104.825981 25.700001 nan
104.908658 25.700001 nan
104.991336 25.700001 nan
105.074013 25.700001 nan
105.156690 25.700001 nan
105.239367 25.700001 nan
105.322044 25.700001 nan
105.404721 25.700001 nan
105.487399 25.700001 nan
105.570076 25.700001 nan
105.652753 25.700001 nan
105.735430 25.700001 nan
105.818107 25.700001 nan
105.900784 25.700001 nan
105.983462 25.700001 nan
106.066139 25.700001 nan
106.148816 25.700001 nan
106.231493 25.700001 nan
106.314170 25.700001 nan
106.396847 25.700001 nan
106.479525 25.700001 nan
106.562202 25.700001 nan
106.644879 25.700001 nan
106.727556 25.700001 nan
106.810233 25.700001 nan
106.892910 25.700001 nan
106.975588 25.700001 nan
107.058265 25.700001 nan
107.140942 25.700001 nan
107.223619 25.700001 nan
107.306296 25.700001 nan
107.388973 25.700001 nan
107.471651 25.700001 nan
107.554328 25.700001 nan
107.637005 25.700001 nan
107.719682 25.700001 nan
107.802359 25.700001 nan
107.885036 25.700001 nan
107.967714 25.700001 nan
108.050391 25.700001 nan
108.133068 25.700001 nan
108.215745 25.700001 nan
108.298422 25.700001 nan
108.381099 25.700001 nan
108.463777 25.700001 nan
108.546454 25.700001 nan
108.629131 25.700001 nan
108.711808 25.700001 nan
108.794485 25.700001 nan
108.877162 25.700001 nan
108.959840 25.700001 nan
109.042517 25.700001 nan
109.125194 25.700001 nan
109.207871 25.700001 nan
109.290548 25.700001 nan
109.373225 25.700001 nan
109.455903 25.700001 nan
109.538580 25.700001 nan
109.621257 25.700001 nan
109.703934 25.700001 nan
109.786611 25.700001 nan
109.869288 25.700001 nan
109.951966 25.700001 nan
110.034643 25.700001 nan
110.117320 25.700001 nan
110.199997 25.700001 nan
99.699997 25.775592 nan
99.782674 25.775592 nan
99.865351 25.775592 nan
99.948028 25.775592 nan
100.030706 25.775592 nan
100.113383 25.775592 nan
100.196060 25.775592 nan
100.278737 25.775592 nan
100.361414 25.775592 nan
100.444091 25.775592 nan
100.526769 25.775592 nan
100.609446 25.775592 nan
100.692123 25.775592 nan
100.774800 25.775592 nan
100.857477 25.775592 nan
100.940154 25.775592 nan
101.022832 25.775592 nan
101.105509 25.775592 nan
101.188186 25.775592 nan
101.270863 25.775592 nan
101.353540 25.775592 nan
101.436217 25.775592 nan
101.518895 25.775592 nan
101.601572 25.775592 nan
101.684249 25.775592 nan
101.766926 25.775592 nan
101.849603 25.775592 nan
101.932280 25.775592 nan
102.014958 25.775592 nan
102.097635 25.775592 nan
102.180312 25.775592 nan
102.262989 25.775592 nan
102.345666 25.775592 nan
102.428343 25.775592 nan
102.511021 25.775592 nan
102.593698 25.775592 nan
102.676375 25.775592 nan
102.759052 25.775592 nan
102.841729 25.775592 nan
102.924406 25.775592 nan
103.007084 25.775592 nan
103.089761 25.775592 nan
103.172438 25.775592 nan
103.255115 25.775592 nan
103.337792 25.775592 nan
103.420469 25.775592 nan
103.503147 25.775592 nan
103.585824 25.775592 nan
103.668501 25.775592 nan
103.751178 25.775592 nan
103.833855 25.775592 nan
103.916532 25.775592 nan
103.999210 25.775592 nan
104.081887 25.775592 nan
104.164564 25.775592 nan
104.247241 25.775592 nan
104.329918 25.775592 nan
104.412595 25.775592 nan
104.495273 25.775592 nan
104.577950 25.775592 nan
104.660627 25.775592 nan
104.743304 25.775592 nan
104.825981 25.775592 nan
104.908658 25.775592 nan
104.991336 25.775592 nan
105.074013 25.775592 nan
105.156690 25.775592 nan
105.239367 25.775592 nan
105.322044 25.775592 nan
105.404721 25.775592 nan
105.487399 25.775592 nan
105.570076 25.775592 nan
105.652753 25.775592 nan
105.735430 25.775592 nan
105.818107 25.775592 nan
105.900784 25.775592 nan
105.983462 25.775592 nan
106.066139 25.775592 nan
106.148816 25.775592 nan
106.231493 25.775592 nan
106.314170 25.775592 nan
106.396847 25.775592 nan
106.479525 25.775592 nan
106.562202 25.775592 nan
106.644879 25.775592 nan
106.727556 25.775592 nan
106.810233 25.775592 nan
106.892910 25.775592 nan
106.975588 25.775592 nan
107.058265 25.775592 nan
107.140942 25.775592 nan
107.223619 25.775592 nan
107.306296 25.775592 nan
107.388973 25.775592 nan
107.471651 25.775592 nan
107.554328 25.775592 nan
107.637005 25.775592 nan
107.719682 25.775592 nan
107.802359 25.775592 nan
107.885036 25.775592 nan
107.967714 25.775592 nan
108.050391 25.775592 nan
108.133068 25.775592 nan
108.215745 25.775592 nan
108.298422 25.775592 nan
108.381099 25.775592 nan
108.463777 25.775592 nan
108.546454 25.775592 nan
108.629131 25.775592 nan
108.711808 25.775592 nan
108.794485 25.775592 nan
108.877162 25.775592 nan
108.959840 25.775592 nan
109.042517 25.775592 nan
