200.000000 0.001180 0.500000
250.000000 0.001799 0.500000
300.000000 0.002304 0.500000
350.000000 0.002693 0.500000
400.000000 0.003077 0.500000
450.000000 0.003438 0.500000
500.000000 0.003780 0.500000
550.000000 0.004064 0.500000
600.000000 0.004303 0.500000
650.000000 0.004526 0.500000
700.000000 0.004768 0.500000
750.000000 0.005026 0.500000
800.000000 0.005284 0.500000
850.000000 0.005532 0.500000
900.000000 0.005788 0.500000
950.000000 0.006047 0.500000
1000.000000 0.006316 0.500000
>
200.000000 0.001716 0.600000
250.000000 0.002596 0.600000
300.000000 0.003315 0.600000
350.000000 0.003957 0.600000
400.000000 0.004512 0.600000
450.000000 0.004949 0.600000
500.000000 0.005402 0.600000
550.000000 0.005900 0.600000
600.000000 0.006400 0.600000
650.000000 0.006904 0.600000
700.000000 0.007437 0.600000
750.000000 0.007975 0.600000
800.000000 0.008469 0.600000
850.000000 0.008932 0.600000
900.000000 0.009383 0.600000
950.000000 0.009820 0.600000
1000.000000 0.010272 0.600000
>
200.000000 0.002089 0.700000
250.000000 0.003207 0.700000
300.000000 0.004216 0.700000
350.000000 0.005055 0.700000
400.000000 0.005726 0.700000
450.000000 0.006444 0.700000
500.000000 0.007231 0.700000
550.000000 0.008035 0.700000
600.000000 0.008881 0.700000
650.000000 0.009710 0.700000
700.000000 0.010510 0.700000
750.000000 0.011279 0.700000
800.000000 0.012045 0.700000
850.000000 0.012804 0.700000
900.000000 0.013519 0.700000
950.000000 0.014178 0.700000
1000.000000 0.014805 0.700000
>
200.000000 0.002312 0.800000
250.000000 0.003601 0.800000
300.000000 0.004903 0.800000
350.000000 0.005948 0.800000
400.000000 0.006862 0.800000
450.000000 0.007878 0.800000
500.000000 0.008986 0.800000
550.000000 0.010127 0.800000
600.000000 0.011316 0.800000
650.000000 0.012448 0.800000
700.000000 0.013560 0.800000
750.000000 0.014652 0.800000
800.000000 0.015665 0.800000
850.000000 0.016598 0.800000
900.000000 0.017436 0.800000
950.000000 0.018183 0.800000
1000.000000 0.018947 0.800000
>
200.000000 0.002421 0.900000
250.000000 0.003775 0.900000
300.000000 0.005323 0.900000
350.000000 0.006662 0.900000
400.000000 0.007812 0.900000
450.000000 0.009078 0.900000
500.000000 0.010472 0.900000
550.000000 0.011933 0.900000
600.000000 0.013450 0.900000
650.000000 0.014905 0.900000
700.000000 0.016341 0.900000
750.000000 0.017682 0.900000
800.000000 0.018895 0.900000
850.000000 0.019964 0.900000
900.000000 0.021049 0.900000
950.000000 0.022122 0.900000
1000.000000 0.023127 0.900000
>
200.000000 0.002454 1.000000
250.000000 0.003827 1.000000
300.000000 0.005496 1.000000
350.000000 0.007176 1.000000
400.000000 0.008535 1.000000
450.000000 0.009994 1.000000
500.000000 0.011615 1.000000
550.000000 0.013353 1.000000
600.000000 0.015176 1.000000
650.000000 0.016948 1.000000
700.000000 0.018684 1.000000
750.000000 0.020289 1.000000
800.000000 0.021719 1.000000
850.000000 0.023112 1.000000
900.000000 0.024525 1.000000
950.000000 0.025839 1.000000
1000.000000 0.027204 1.000000
>
200.000000 0.002438 1.100000
250.000000 0.003803 1.100000
300.000000 0.005465 1.100000
350.000000 0.007356 1.100000
400.000000 0.009021 1.100000
450.000000 0.010644 1.100000
500.000000 0.012417 1.100000
550.000000 0.014363 1.100000
600.000000 0.016426 1.100000
650.000000 0.018531 1.100000
700.000000 0.020556 1.100000
750.000000 0.022471 1.100000
800.000000 0.024191 1.100000
850.000000 0.025906 1.100000
900.000000 0.027608 1.100000
950.000000 0.029259 1.100000
1000.000000 0.030982 1.100000
>
200.000000 0.002391 1.200000
250.000000 0.003731 1.200000
300.000000 0.005364 1.200000
350.000000 0.007286 1.200000
400.000000 0.009311 1.200000
450.000000 0.011055 1.200000
500.000000 0.012946 1.200000
550.000000 0.015007 1.200000
600.000000 0.017246 1.200000
650.000000 0.019603 1.200000
700.000000 0.021940 1.200000
750.000000 0.024175 1.200000
800.000000 0.026238 1.200000
850.000000 0.028235 1.200000
900.000000 0.030252 1.200000
950.000000 0.032227 1.200000
1000.000000 0.034262 1.200000
>
200.000000 0.002328 1.300000
250.000000 0.003632 1.300000
300.000000 0.005222 1.300000
350.000000 0.007095 1.300000
400.000000 0.009241 1.300000
450.000000 0.011268 1.300000
500.000000 0.013243 1.300000
550.000000 0.015387 1.300000
600.000000 0.017708 1.300000
650.000000 0.020212 1.300000
700.000000 0.022822 1.300000
750.000000 0.025373 1.300000
800.000000 0.027804 1.300000
850.000000 0.030054 1.300000
900.000000 0.032373 1.300000
950.000000 0.034638 1.300000
1000.000000 0.036955 1.300000
>
200.000000 0.002254 1.400000
250.000000 0.003518 1.400000
300.000000 0.005059 1.400000
350.000000 0.006874 1.400000
400.000000 0.008961 1.400000
450.000000 0.011264 1.400000
500.000000 0.013356 1.400000
550.000000 0.015551 1.400000
600.000000 0.017925 1.400000
650.000000 0.020475 1.400000
700.000000 0.023212 1.400000
750.000000 0.026050 1.400000
800.000000 0.028788 1.400000
850.000000 0.031402 1.400000
900.000000 0.033908 1.400000
950.000000 0.036497 1.400000
1000.000000 0.039034 1.400000
>
200.000000 0.002175 1.500000
250.000000 0.003395 1.500000
300.000000 0.004883 1.500000
350.000000 0.006637 1.500000
400.000000 0.008653 1.500000
450.000000 0.010931 1.500000
500.000000 0.013330 1.500000
550.000000 0.015547 1.500000
600.000000 0.017941 1.500000
650.000000 0.020520 1.500000
700.000000 0.023272 1.500000
750.000000 0.026209 1.500000
800.000000 0.029254 1.500000
850.000000 0.032174 1.500000
900.000000 0.034975 1.500000
950.000000 0.037732 1.500000
1000.000000 0.040564 1.500000
>
